DATE,mw,HourlyDryBulbTemperature,hour_of_day,day_of_week,month,year
2018-09-07 03:00:00,1532.335,69.0,3,4,9,2018
2018-09-07 04:00:00,1520.033,68.0,4,4,9,2018
2018-09-07 05:00:00,1590.03,68.0,5,4,9,2018
2018-09-07 06:00:00,1709.577,69.0,6,4,9,2018
2018-09-07 07:00:00,1779.244,70.0,7,4,9,2018
2018-09-07 08:00:00,1845.089,74.0,8,4,9,2018
2018-09-07 09:00:00,1925.007,75.0,9,4,9,2018
2018-09-07 10:00:00,2024.934,77.0,10,4,9,2018
2018-09-07 11:00:00,2094.306,78.0,11,4,9,2018
2018-09-07 12:00:00,2151.57,80.0,12,4,9,2018
2018-09-07 13:00:00,2225.318,80.0,13,4,9,2018
2018-09-07 14:00:00,2256.336,81.0,14,4,9,2018
2018-09-07 15:00:00,2309.754,80.0,15,4,9,2018
2018-09-07 16:00:00,2338.188,78.0,16,4,9,2018
2018-09-07 17:00:00,2307.319,74.0,17,4,9,2018
2018-09-07 18:00:00,2212.283,74.0,18,4,9,2018
2018-09-07 19:00:00,2133.632,71.0,19,4,9,2018
2018-09-07 20:00:00,2088.413,71.0,20,4,9,2018
2018-09-07 21:00:00,1999.392,71.0,21,4,9,2018
2018-09-07 22:00:00,1865.046,70.0,22,4,9,2018
2018-09-07 23:00:00,1740.769,69.0,23,4,9,2018
2018-09-08 00:00:00,1623.585,67.0,0,5,9,2018
2018-09-08 01:00:00,1535.406,66.0,1,5,9,2018
2018-09-08 02:00:00,1463.965,66.0,2,5,9,2018
2018-09-08 03:00:00,1413.692,66.0,3,5,9,2018
2018-09-08 04:00:00,1395.639,65.0,4,5,9,2018
2018-09-08 05:00:00,1408.31,64.0,5,5,9,2018
2018-09-08 06:00:00,1440.626,62.0,6,5,9,2018
2018-09-08 07:00:00,1432.842,60.0,7,5,9,2018
2018-09-08 08:00:00,1482.775,59.0,8,5,9,2018
2018-09-08 09:00:00,1510.607,59.0,9,5,9,2018
2018-09-08 10:00:00,1531.829,59.0,10,5,9,2018
2018-09-08 11:00:00,1508.083,58.0,11,5,9,2018
2018-09-08 12:00:00,1505.522,60.0,12,5,9,2018
2018-09-08 13:00:00,1501.552,60.0,13,5,9,2018
2018-09-08 14:00:00,1478.613,59.0,14,5,9,2018
2018-09-08 15:00:00,1465.126,58.0,15,5,9,2018
2018-09-08 16:00:00,1446.481,57.0,16,5,9,2018
2018-09-08 17:00:00,1432.442,56.0,17,5,9,2018
2018-09-08 18:00:00,1410.869,54.0,18,5,9,2018
2018-09-08 19:00:00,1401.838,53.0,19,5,9,2018
2018-09-08 20:00:00,1415.57,52.0,20,5,9,2018
2018-09-08 21:00:00,1363.383,52.0,21,5,9,2018
2018-09-08 22:00:00,1319.964,52.0,22,5,9,2018
2018-09-08 23:00:00,1248.066,52.0,23,5,9,2018
2018-09-09 00:00:00,1163.187,52.0,0,6,9,2018
2018-09-09 01:00:00,1131.582,52.0,1,6,9,2018
2018-09-09 02:00:00,1116.213,53.0,2,6,9,2018
2018-09-09 03:00:00,1102.509,54.0,3,6,9,2018
2018-09-09 04:00:00,1093.418,54.0,4,6,9,2018
2018-09-09 05:00:00,1102.902,54.0,5,6,9,2018
2018-09-09 06:00:00,1121.019,54.0,6,6,9,2018
2018-09-09 07:00:00,1158.531,54.0,7,6,9,2018
2018-09-09 08:00:00,1219.806,55.0,8,6,9,2018
2018-09-09 09:00:00,1280.834,55.0,9,6,9,2018
2018-09-09 10:00:00,1333.78,56.0,10,6,9,2018
2018-09-09 11:00:00,1366.789,56.0,11,6,9,2018
2018-09-09 12:00:00,1383.106,56.0,12,6,9,2018
2018-09-09 13:00:00,1381.979,56.0,13,6,9,2018
2018-09-09 14:00:00,1391.922,56.0,14,6,9,2018
2018-09-09 15:00:00,1383.483,56.0,15,6,9,2018
2018-09-09 16:00:00,1372.115,57.0,16,6,9,2018
2018-09-09 17:00:00,1400.199,57.0,17,6,9,2018
2018-09-09 18:00:00,1403.475,57.0,18,6,9,2018
2018-09-09 19:00:00,1399.793,57.0,19,6,9,2018
2018-09-09 20:00:00,1400.44,57.0,20,6,9,2018
2018-09-09 21:00:00,1349.299,57.0,21,6,9,2018
2018-09-09 22:00:00,1307.965,57.0,22,6,9,2018
2018-09-09 23:00:00,1232.347,56.0,23,6,9,2018
2018-09-10 00:00:00,1179.253,56.0,0,0,9,2018
2018-09-10 01:00:00,1150.727,57.0,1,0,9,2018
2018-09-10 02:00:00,1148.008,57.0,2,0,9,2018
2018-09-10 03:00:00,1130.339,57.0,3,0,9,2018
2018-09-10 04:00:00,1152.934,57.0,4,0,9,2018
2018-09-10 05:00:00,1227.532,57.0,5,0,9,2018
2018-09-10 06:00:00,1327.643,58.0,6,0,9,2018
2018-09-10 07:00:00,1397.299,59.0,7,0,9,2018
2018-09-10 08:00:00,1449.396,59.0,8,0,9,2018
2018-09-10 09:00:00,1502.307,60.0,9,0,9,2018
2018-09-10 10:00:00,1531.894,61.0,10,0,9,2018
2018-09-10 11:00:00,1543.163,63.0,11,0,9,2018
2018-09-10 12:00:00,1547.164,63.0,12,0,9,2018
2018-09-10 13:00:00,1551.354,64.0,13,0,9,2018
2018-09-10 14:00:00,1552.412,64.0,14,0,9,2018
2018-09-10 15:00:00,1549.887,65.0,15,0,9,2018
2018-09-10 16:00:00,1543.466,65.0,16,0,9,2018
2018-09-10 17:00:00,1553.199,65.0,17,0,9,2018
2018-09-10 18:00:00,1551.115,65.0,18,0,9,2018
2018-09-10 19:00:00,1548.533,65.0,19,0,9,2018
2018-09-10 20:00:00,1553.399,63.0,20,0,9,2018
2018-09-10 21:00:00,1479.709,63.0,21,0,9,2018
2018-09-10 22:00:00,1395.688,62.0,22,0,9,2018
2018-09-10 23:00:00,1308.539,62.0,23,0,9,2018
2018-09-11 00:00:00,1225.679,61.0,0,1,9,2018
2018-09-11 01:00:00,1186.93,61.0,1,1,9,2018
2018-09-11 02:00:00,1169.204,60.0,2,1,9,2018
2018-09-11 03:00:00,1149.664,60.0,3,1,9,2018
2018-09-11 04:00:00,1172.068,60.0,4,1,9,2018
2018-09-11 05:00:00,1254.137,60.0,5,1,9,2018
2018-09-11 06:00:00,1363.702,61.0,6,1,9,2018
2018-09-11 07:00:00,1428.111,61.0,7,1,9,2018
2018-09-11 08:00:00,1496.352,62.0,8,1,9,2018
2018-09-11 09:00:00,1544.634,63.0,9,1,9,2018
2018-09-11 10:00:00,1607.3,65.0,10,1,9,2018
2018-09-11 11:00:00,1637.754,66.0,11,1,9,2018
2018-09-11 12:00:00,1653.366,66.0,12,1,9,2018
2018-09-11 13:00:00,1629.986,66.0,13,1,9,2018
2018-09-11 14:00:00,1635.394,68.0,14,1,9,2018
2018-09-11 15:00:00,1631.212,67.0,15,1,9,2018
2018-09-11 16:00:00,1622.457,66.0,16,1,9,2018
2018-09-11 17:00:00,1612.591,66.0,17,1,9,2018
2018-09-11 18:00:00,1585.981,65.0,18,1,9,2018
2018-09-11 19:00:00,1608.354,63.0,19,1,9,2018
2018-09-11 20:00:00,1623.08,63.0,20,1,9,2018
2018-09-11 21:00:00,1568.532,63.0,21,1,9,2018
2018-09-11 22:00:00,1463.326,62.0,22,1,9,2018
2018-09-11 23:00:00,1367.319,62.0,23,1,9,2018
2018-09-12 00:00:00,1283.038,62.0,0,2,9,2018
2018-09-12 01:00:00,1256.399,62.0,1,2,9,2018
2018-09-12 02:00:00,1230.358,62.0,2,2,9,2018
2018-09-12 03:00:00,1209.371,62.0,3,2,9,2018
2018-09-12 04:00:00,1227.441,61.0,4,2,9,2018
2018-09-12 05:00:00,1293.018,62.0,5,2,9,2018
2018-09-12 06:00:00,1414.521,62.0,6,2,9,2018
2018-09-12 07:00:00,1504.882,64.0,7,2,9,2018
2018-09-12 08:00:00,1553.388,65.0,8,2,9,2018
2018-09-12 09:00:00,1594.087,70.0,9,2,9,2018
2018-09-12 10:00:00,1638.757,69.0,10,2,9,2018
2018-09-12 11:00:00,1672.691,71.0,11,2,9,2018
2018-09-12 12:00:00,1700.699,73.0,12,2,9,2018
2018-09-12 13:00:00,1743.852,74.0,13,2,9,2018
2018-09-12 14:00:00,1784.826,74.0,14,2,9,2018
2018-09-12 15:00:00,1794.828,74.0,15,2,9,2018
2018-09-12 16:00:00,1804.3,75.0,16,2,9,2018
2018-09-12 17:00:00,1797.305,74.0,17,2,9,2018
2018-09-12 18:00:00,1804.495,72.0,18,2,9,2018
2018-09-12 19:00:00,1816.701,71.0,19,2,9,2018
2018-09-12 20:00:00,1814.923,70.0,20,2,9,2018
2018-09-12 21:00:00,1756.777,70.0,21,2,9,2018
2018-09-12 22:00:00,1627.385,70.0,22,2,9,2018
2018-09-12 23:00:00,1513.172,69.0,23,2,9,2018
2018-09-13 00:00:00,1424.751,68.0,0,3,9,2018
2018-09-13 01:00:00,1372.954,67.0,1,3,9,2018
2018-09-13 02:00:00,1325.43,67.0,2,3,9,2018
2018-09-13 03:00:00,1325.622,66.0,3,3,9,2018
2018-09-13 04:00:00,1336.16,66.0,4,3,9,2018
2018-09-13 05:00:00,1397.422,66.0,5,3,9,2018
2018-09-13 06:00:00,1511.321,67.0,6,3,9,2018
2018-09-13 07:00:00,1597.159,70.0,7,3,9,2018
2018-09-13 08:00:00,1685.228,75.0,8,3,9,2018
2018-09-13 09:00:00,1773.57,76.0,9,3,9,2018
2018-09-13 10:00:00,1894.022,78.0,10,3,9,2018
2018-09-13 11:00:00,1981.56,80.0,11,3,9,2018
2018-09-13 12:00:00,2062.278,82.0,12,3,9,2018
2018-09-13 13:00:00,2130.931,82.0,13,3,9,2018
2018-09-13 14:00:00,2203.065,81.0,14,3,9,2018
2018-09-13 15:00:00,2244.611,78.0,15,3,9,2018
2018-09-13 16:00:00,2260.253,78.0,16,3,9,2018
2018-09-13 17:00:00,2255.307,77.0,17,3,9,2018
2018-09-13 18:00:00,2193.66,75.0,18,3,9,2018
2018-09-13 19:00:00,2132.955,73.0,19,3,9,2018
2018-09-13 20:00:00,2095.007,73.0,20,3,9,2018
2018-09-13 21:00:00,2002.919,73.0,21,3,9,2018
2018-09-13 22:00:00,1833.86,72.0,22,3,9,2018
2018-09-13 23:00:00,1683.363,71.0,23,3,9,2018
2018-09-14 00:00:00,1569.083,69.0,0,4,9,2018
2018-09-14 01:00:00,1492.443,69.0,1,4,9,2018
2018-09-14 02:00:00,1451.093,68.0,2,4,9,2018
2018-09-14 03:00:00,1415.782,68.0,3,4,9,2018
2018-09-14 04:00:00,1408.669,68.0,4,4,9,2018
2018-09-14 05:00:00,1482.564,67.0,5,4,9,2018
2018-09-14 06:00:00,1597.072,69.0,6,4,9,2018
2018-09-14 07:00:00,1679.071,70.0,7,4,9,2018
2018-09-14 08:00:00,1758.396,74.0,8,4,9,2018
2018-09-14 09:00:00,1876.42,76.0,9,4,9,2018
2018-09-14 10:00:00,2006.677,79.0,10,4,9,2018
2018-09-14 11:00:00,2104.128,80.0,11,4,9,2018
2018-09-14 12:00:00,2148.916,79.0,12,4,9,2018
2018-09-14 13:00:00,2211.185,81.0,13,4,9,2018
2018-09-14 14:00:00,2268.321,82.0,14,4,9,2018
2018-09-14 15:00:00,2338.16,81.0,15,4,9,2018
2018-09-14 16:00:00,2366.873,80.0,16,4,9,2018
2018-09-14 17:00:00,2330.314,79.0,17,4,9,2018
2018-09-14 18:00:00,2230.109,75.0,18,4,9,2018
2018-09-14 19:00:00,2158.572,74.0,19,4,9,2018
2018-09-14 20:00:00,2109.85,72.0,20,4,9,2018
2018-09-14 21:00:00,2003.425,71.0,21,4,9,2018
2018-09-14 22:00:00,1882.593,70.0,22,4,9,2018
2018-09-14 23:00:00,1738.339,70.0,23,4,9,2018
2018-09-15 00:00:00,1617.924,69.0,0,5,9,2018
2018-09-15 01:00:00,1531.002,69.0,1,5,9,2018
2018-09-15 02:00:00,1480.015,69.0,2,5,9,2018
2018-09-15 03:00:00,1425.488,67.0,3,5,9,2018
2018-09-15 04:00:00,1417.496,67.0,4,5,9,2018
2018-09-15 05:00:00,1422.568,67.0,5,5,9,2018
2018-09-15 06:00:00,1438.258,67.0,6,5,9,2018
2018-09-15 07:00:00,1472.935,69.0,7,5,9,2018
2018-09-15 08:00:00,1593.677,73.0,8,5,9,2018
2018-09-15 09:00:00,1735.398,76.0,9,5,9,2018
2018-09-15 10:00:00,1852.802,78.0,10,5,9,2018
2018-09-15 11:00:00,1909.275,78.0,11,5,9,2018
2018-09-15 12:00:00,1954.413,77.0,12,5,9,2018
2018-09-15 13:00:00,2013.597,80.0,13,5,9,2018
2018-09-15 14:00:00,2092.063,82.0,14,5,9,2018
2018-09-15 15:00:00,2109.626,80.0,15,5,9,2018
2018-09-15 16:00:00,2139.225,79.0,16,5,9,2018
2018-09-15 17:00:00,2121.587,78.0,17,5,9,2018
2018-09-15 18:00:00,2058.381,75.0,18,5,9,2018
2018-09-15 19:00:00,2010.096,73.0,19,5,9,2018
2018-09-15 20:00:00,1999.78,72.0,20,5,9,2018
2018-09-15 21:00:00,1899.472,72.0,21,5,9,2018
2018-09-15 22:00:00,1766.631,71.0,22,5,9,2018
2018-09-15 23:00:00,1655.915,68.0,23,5,9,2018
2018-09-16 00:00:00,1545.876,67.0,0,6,9,2018
2018-09-16 01:00:00,1458.19,67.0,1,6,9,2018
2018-09-16 02:00:00,1408.702,66.0,2,6,9,2018
2018-09-16 03:00:00,1332.83,65.0,3,6,9,2018
2018-09-16 04:00:00,1310.745,65.0,4,6,9,2018
2018-09-16 05:00:00,1324.459,64.0,5,6,9,2018
2018-09-16 06:00:00,1328.635,66.0,6,6,9,2018
2018-09-16 07:00:00,1352.709,68.0,7,6,9,2018
2018-09-16 08:00:00,1462.026,72.0,8,6,9,2018
2018-09-16 09:00:00,1611.728,75.0,9,6,9,2018
2018-09-16 10:00:00,1734.014,76.0,10,6,9,2018
2018-09-16 11:00:00,1832.987,77.0,11,6,9,2018
2018-09-16 12:00:00,1904.285,80.0,12,6,9,2018
2018-09-16 13:00:00,1985.818,81.0,13,6,9,2018
2018-09-16 14:00:00,2050.1,81.0,14,6,9,2018
2018-09-16 15:00:00,2104.23,80.0,15,6,9,2018
2018-09-16 16:00:00,2135.883,77.0,16,6,9,2018
2018-09-16 17:00:00,2098.289,76.0,17,6,9,2018
2018-09-16 18:00:00,2008.566,73.0,18,6,9,2018
2018-09-16 19:00:00,1993.699,71.0,19,6,9,2018
2018-09-16 20:00:00,1967.664,71.0,20,6,9,2018
2018-09-16 21:00:00,1858.585,70.0,21,6,9,2018
2018-09-16 22:00:00,1732.008,70.0,22,6,9,2018
2018-09-16 23:00:00,1593.944,68.0,23,6,9,2018
2018-09-17 00:00:00,1497.485,67.0,0,0,9,2018
2018-09-17 01:00:00,1448.924,68.0,1,0,9,2018
2018-09-17 02:00:00,1395.541,68.0,2,0,9,2018
2018-09-17 03:00:00,1386.77,68.0,3,0,9,2018
2018-09-17 04:00:00,1393.036,68.0,4,0,9,2018
2018-09-17 05:00:00,1479.727,68.0,5,0,9,2018
2018-09-17 06:00:00,1617.135,69.0,6,0,9,2018
2018-09-17 07:00:00,1682.521,68.0,7,0,9,2018
2018-09-17 08:00:00,1702.038,68.0,8,0,9,2018
2018-09-17 09:00:00,1760.411,69.0,9,0,9,2018
2018-09-17 10:00:00,1782.446,70.0,10,0,9,2018
2018-09-17 11:00:00,1807.226,69.0,11,0,9,2018
2018-09-17 12:00:00,1821.652,69.0,12,0,9,2018
2018-09-17 13:00:00,1817.129,72.0,13,0,9,2018
2018-09-17 14:00:00,1834.314,73.0,14,0,9,2018
2018-09-17 15:00:00,1838.396,72.0,15,0,9,2018
2018-09-17 16:00:00,1840.39,71.0,16,0,9,2018
2018-09-17 17:00:00,1826.389,71.0,17,0,9,2018
2018-09-17 18:00:00,1807.943,71.0,18,0,9,2018
2018-09-17 19:00:00,1828.145,71.0,19,0,9,2018
2018-09-17 20:00:00,1820.059,70.0,20,0,9,2018
2018-09-17 21:00:00,1750.897,70.0,21,0,9,2018
2018-09-17 22:00:00,1627.83,70.0,22,0,9,2018
2018-09-17 23:00:00,1521.419,68.0,23,0,9,2018
2018-09-18 00:00:00,1422.865,67.0,0,1,9,2018
2018-09-18 01:00:00,1368.977,67.0,1,1,9,2018
2018-09-18 02:00:00,1337.358,67.0,2,1,9,2018
2018-09-18 03:00:00,1314.318,66.0,3,1,9,2018
2018-09-18 04:00:00,1327.334,66.0,4,1,9,2018
2018-09-18 05:00:00,1411.136,66.0,5,1,9,2018
2018-09-18 06:00:00,1547.08,66.0,6,1,9,2018
2018-09-18 07:00:00,1623.911,66.0,7,1,9,2018
2018-09-18 08:00:00,1677.298,67.0,8,1,9,2018
2018-09-18 09:00:00,1726.635,68.0,9,1,9,2018
2018-09-18 10:00:00,1767.413,70.0,10,1,9,2018
2018-09-18 11:00:00,1816.937,74.0,11,1,9,2018
2018-09-18 12:00:00,1882.629,75.0,12,1,9,2018
2018-09-18 13:00:00,1981.015,78.0,13,1,9,2018
2018-09-18 14:00:00,2041.562,79.0,14,1,9,2018
2018-09-18 15:00:00,2117.04,80.0,15,1,9,2018
2018-09-18 16:00:00,2162.873,78.0,16,1,9,2018
2018-09-18 17:00:00,2193.682,77.0,17,1,9,2018
2018-09-18 18:00:00,2134.482,77.0,18,1,9,2018
2018-09-18 19:00:00,2090.849,76.0,19,1,9,2018
2018-09-18 20:00:00,2038.501,74.0,20,1,9,2018
2018-09-18 21:00:00,1919.359,74.0,21,1,9,2018
2018-09-18 22:00:00,1767.586,70.0,22,1,9,2018
2018-09-18 23:00:00,1611.208,70.0,23,1,9,2018
2018-09-19 00:00:00,1509.066,69.0,0,2,9,2018
2018-09-19 01:00:00,1457.206,69.0,1,2,9,2018
2018-09-19 02:00:00,1394.36,69.0,2,2,9,2018
2018-09-19 03:00:00,1383.557,65.0,3,2,9,2018
2018-09-19 04:00:00,1386.046,67.0,4,2,9,2018
2018-09-19 05:00:00,1457.875,66.0,5,2,9,2018
2018-09-19 06:00:00,1583.147,66.0,6,2,9,2018
2018-09-19 07:00:00,1652.048,67.0,7,2,9,2018
2018-09-19 08:00:00,1695.653,69.0,8,2,9,2018
2018-09-19 09:00:00,1761.804,73.0,9,2,9,2018
2018-09-19 10:00:00,1831.596,75.0,10,2,9,2018
2018-09-19 11:00:00,1905.875,77.0,11,2,9,2018
2018-09-19 12:00:00,1981.05,79.0,12,2,9,2018
2018-09-19 13:00:00,2077.077,80.0,13,2,9,2018
2018-09-19 14:00:00,2167.218,81.0,14,2,9,2018
2018-09-19 15:00:00,2197.139,80.0,15,2,9,2018
2018-09-19 16:00:00,2222.424,79.0,16,2,9,2018
2018-09-19 17:00:00,2235.586,77.0,17,2,9,2018
2018-09-19 18:00:00,2161.247,72.0,18,2,9,2018
2018-09-19 19:00:00,2074.287,71.0,19,2,9,2018
2018-09-19 20:00:00,2001.717,70.0,20,2,9,2018
2018-09-19 21:00:00,1897.698,68.0,21,2,9,2018
2018-09-19 22:00:00,1753.539,69.0,22,2,9,2018
2018-09-19 23:00:00,1594.349,67.0,23,2,9,2018
2018-09-20 00:00:00,1456.821,66.0,0,3,9,2018
2018-09-20 01:00:00,1373.448,63.0,1,3,9,2018
2018-09-20 02:00:00,1333.441,65.0,2,3,9,2018
2018-09-20 03:00:00,1314.532,62.0,3,3,9,2018
2018-09-20 04:00:00,1334.328,62.0,4,3,9,2018
2018-09-20 05:00:00,1388.346,60.0,5,3,9,2018
2018-09-20 06:00:00,1513.027,60.0,6,3,9,2018
2018-09-20 07:00:00,1560.771,63.0,7,3,9,2018
2018-09-20 08:00:00,1625.144,67.0,8,3,9,2018
2018-09-20 09:00:00,1701.909,73.0,9,3,9,2018
2018-09-20 10:00:00,1838.642,77.0,10,3,9,2018
2018-09-20 11:00:00,1903.526,80.0,11,3,9,2018
2018-09-20 12:00:00,2000.472,82.0,12,3,9,2018
2018-09-20 13:00:00,2119.88,82.0,13,3,9,2018
2018-09-20 14:00:00,2211.759,83.0,14,3,9,2018
2018-09-20 15:00:00,2308.626,83.0,15,3,9,2018
2018-09-20 16:00:00,2367.755,81.0,16,3,9,2018
2018-09-20 17:00:00,2352.327,80.0,17,3,9,2018
2018-09-20 18:00:00,2281.671,77.0,18,3,9,2018
2018-09-20 19:00:00,2126.639,76.0,19,3,9,2018
2018-09-20 20:00:00,2049.457,74.0,20,3,9,2018
2018-09-20 21:00:00,1904.755,73.0,21,3,9,2018
2018-09-20 22:00:00,1728.508,72.0,22,3,9,2018
2018-09-20 23:00:00,1745.654,71.0,23,3,9,2018
2018-09-21 00:00:00,1644.277,71.0,0,4,9,2018
2018-09-21 01:00:00,1565.492,70.0,1,4,9,2018
2018-09-21 02:00:00,1500.153,71.0,2,4,9,2018
2018-09-21 03:00:00,1471.382,70.0,3,4,9,2018
2018-09-21 04:00:00,1471.176,70.0,4,4,9,2018
2018-09-21 05:00:00,1538.508,70.0,5,4,9,2018
2018-09-21 06:00:00,1662.708,70.0,6,4,9,2018
2018-09-21 07:00:00,1727.261,73.0,7,4,9,2018
2018-09-21 08:00:00,1831.016,76.0,8,4,9,2018
2018-09-21 09:00:00,1975.7,79.0,9,4,9,2018
2018-09-21 10:00:00,2104.735,83.0,10,4,9,2018
2018-09-21 11:00:00,2257.534,84.0,11,4,9,2018
2018-09-21 12:00:00,2326.389,85.0,12,4,9,2018
2018-09-21 13:00:00,2424.076,86.0,13,4,9,2018
2018-09-21 14:00:00,2502.229,86.0,14,4,9,2018
2018-09-21 15:00:00,2545.474,85.0,15,4,9,2018
2018-09-21 16:00:00,2535.294,84.0,16,4,9,2018
2018-09-21 17:00:00,2477.275,81.0,17,4,9,2018
2018-09-21 18:00:00,2368.212,81.0,18,4,9,2018
2018-09-21 19:00:00,2276.753,68.0,19,4,9,2018
2018-09-21 20:00:00,2111.911,70.0,20,4,9,2018
2018-09-21 21:00:00,1989.505,71.0,21,4,9,2018
2018-09-21 22:00:00,1852.868,70.0,22,4,9,2018
2018-09-21 23:00:00,1720.585,70.0,23,4,9,2018
2018-09-22 00:00:00,1516.56,66.0,0,5,9,2018
2018-09-22 01:00:00,1510.26,64.0,1,5,9,2018
2018-09-22 02:00:00,1424.598,62.0,2,5,9,2018
2018-09-22 03:00:00,1339.222,61.0,3,5,9,2018
2018-09-22 04:00:00,1303.378,59.0,4,5,9,2018
2018-09-22 05:00:00,1307.873,59.0,5,5,9,2018
2018-09-22 06:00:00,1322.835,59.0,6,5,9,2018
2018-09-22 07:00:00,1325.764,59.0,7,5,9,2018
2018-09-22 08:00:00,1352.111,58.0,8,5,9,2018
2018-09-22 09:00:00,1394.466,59.0,9,5,9,2018
2018-09-22 10:00:00,1410.569,59.0,10,5,9,2018
2018-09-22 11:00:00,1407.15,59.0,11,5,9,2018
2018-09-22 12:00:00,1404.806,60.0,12,5,9,2018
2018-09-22 13:00:00,1395.179,60.0,13,5,9,2018
2018-09-22 14:00:00,1385.252,59.0,14,5,9,2018
2018-09-22 15:00:00,1382.633,58.0,15,5,9,2018
2018-09-22 16:00:00,1399.979,57.0,16,5,9,2018
2018-09-22 17:00:00,1395.915,57.0,17,5,9,2018
2018-09-22 18:00:00,1389.82,56.0,18,5,9,2018
2018-09-22 19:00:00,1411.496,56.0,19,5,9,2018
2018-09-22 20:00:00,1402.487,56.0,20,5,9,2018
2018-09-22 21:00:00,1370.823,56.0,21,5,9,2018
2018-09-22 22:00:00,1310.664,56.0,22,5,9,2018
2018-09-22 23:00:00,1248.593,56.0,23,5,9,2018
2018-09-23 00:00:00,1196.828,55.0,0,6,9,2018
2018-09-23 01:00:00,1139.551,55.0,1,6,9,2018
2018-09-23 02:00:00,1127.717,55.0,2,6,9,2018
2018-09-23 03:00:00,1108.097,55.0,3,6,9,2018
2018-09-23 04:00:00,1108.187,54.0,4,6,9,2018
2018-09-23 05:00:00,1118.17,54.0,5,6,9,2018
2018-09-23 06:00:00,1155.1,54.0,6,6,9,2018
2018-09-23 07:00:00,1170.611,55.0,7,6,9,2018
2018-09-23 08:00:00,1211.09,56.0,8,6,9,2018
2018-09-23 09:00:00,1274.077,59.0,9,6,9,2018
2018-09-23 10:00:00,1311.701,62.0,10,6,9,2018
2018-09-23 11:00:00,1334.07,66.0,11,6,9,2018
2018-09-23 12:00:00,1359.955,67.0,12,6,9,2018
2018-09-23 13:00:00,1391.435,67.0,13,6,9,2018
2018-09-23 14:00:00,1397.865,67.0,14,6,9,2018
2018-09-23 15:00:00,1415.459,66.0,15,6,9,2018
2018-09-23 16:00:00,1428.728,66.0,16,6,9,2018
2018-09-23 17:00:00,1443.541,64.0,17,6,9,2018
2018-09-23 18:00:00,1452.263,62.0,18,6,9,2018
2018-09-23 19:00:00,1486.89,60.0,19,6,9,2018
2018-09-23 20:00:00,1471.465,58.0,20,6,9,2018
2018-09-23 21:00:00,1431.08,58.0,21,6,9,2018
2018-09-23 22:00:00,1335.547,57.0,22,6,9,2018
2018-09-23 23:00:00,1254.427,56.0,23,6,9,2018
2018-09-24 00:00:00,1199.375,57.0,0,0,9,2018
2018-09-24 01:00:00,1164.959,57.0,1,0,9,2018
2018-09-24 02:00:00,1153.3,57.0,2,0,9,2018
2018-09-24 03:00:00,1148.889,58.0,3,0,9,2018
2018-09-24 04:00:00,1172.698,58.0,4,0,9,2018
2018-09-24 05:00:00,1213.035,58.0,5,0,9,2018
2018-09-24 06:00:00,1326.829,59.0,6,0,9,2018
2018-09-24 07:00:00,1415.488,61.0,7,0,9,2018
2018-09-24 08:00:00,1474.399,64.0,8,0,9,2018
2018-09-24 09:00:00,1512.986,66.0,9,0,9,2018
2018-09-24 10:00:00,1560.105,68.0,10,0,9,2018
2018-09-24 11:00:00,1577.78,67.0,11,0,9,2018
2018-09-24 12:00:00,1600.787,67.0,12,0,9,2018
2018-09-24 13:00:00,1615.867,65.0,13,0,9,2018
2018-09-24 14:00:00,1592.89,62.0,14,0,9,2018
2018-09-24 15:00:00,1580.076,62.0,15,0,9,2018
2018-09-24 16:00:00,1563.898,62.0,16,0,9,2018
2018-09-24 17:00:00,1544.139,61.0,17,0,9,2018
2018-09-24 18:00:00,1551.292,61.0,18,0,9,2018
2018-09-24 19:00:00,1579.074,61.0,19,0,9,2018
2018-09-24 20:00:00,1561.766,61.0,20,0,9,2018
2018-09-24 21:00:00,1497.358,61.0,21,0,9,2018
2018-09-24 22:00:00,1429.566,61.0,22,0,9,2018
2018-09-24 23:00:00,1332.338,61.0,23,0,9,2018
2018-09-25 00:00:00,1265.327,61.0,0,1,9,2018
2018-09-25 01:00:00,1227.894,60.0,1,1,9,2018
2018-09-25 02:00:00,1207.969,60.0,2,1,9,2018
2018-09-25 03:00:00,1188.244,61.0,3,1,9,2018
2018-09-25 04:00:00,1218.912,61.0,4,1,9,2018
2018-09-25 05:00:00,1297.76,62.0,5,1,9,2018
2018-09-25 06:00:00,1412.529,62.0,6,1,9,2018
2018-09-25 07:00:00,1490.123,64.0,7,1,9,2018
2018-09-25 08:00:00,1554.322,64.0,8,1,9,2018
2018-09-25 09:00:00,1595.644,66.0,9,1,9,2018
2018-09-25 10:00:00,1644.42,69.0,10,1,9,2018
2018-09-25 11:00:00,1675.382,72.0,11,1,9,2018
2018-09-25 12:00:00,1718.252,71.0,12,1,9,2018
2018-09-25 13:00:00,1716.061,70.0,13,1,9,2018
2018-09-25 14:00:00,1721.813,70.0,14,1,9,2018
2018-09-25 15:00:00,1710.698,69.0,15,1,9,2018
2018-09-25 16:00:00,1696.468,69.0,16,1,9,2018
2018-09-25 17:00:00,1675.541,69.0,17,1,9,2018
2018-09-25 18:00:00,1679.631,68.0,18,1,9,2018
2018-09-25 19:00:00,1701.189,68.0,19,1,9,2018
2018-09-25 20:00:00,1676.62,69.0,20,1,9,2018
